evaluated,hit_rate,hits,max_abs_SCAR,mean_abs_SCAR,median_abs_SCAR,run_id,scope,skipped
53,0.1509433962264151,8,5.6157714726161645,1.0701122978009556,0.8684123021117394,98,second_order,1
186,0.10215053763440861,19,6.107143258536974,0.936968492262318,0.7210379626955211,99,all,0
132,0.12121212121212122,16,5.185106371957386,0.9476173849504653,0.7320920698074647,99,first_order,0
53,0.1509433962264151,8,3.928708631946251,0.9758366749235285,0.6646406547296743,99,second_order,1
185,0.06486486486486487,12,6.107143258536974,0.8235043196677442,0.598169278731021,100,all,1
132,0.06818181818181818,9,5.799280119074019,0.8038223088589501,0.5728828927867204,100,first_order,0
53,0.09433962264150944,5,4.318129007165164,0.9447232378677342,0.6674675559601679,100,second_order,1
185,0.0918918918918919,17,5.263562138717859,0.8907353690736272,0.6782927638584447,101,all,1
132,0.11363636363636363,15,5.185106371957386,0.92663539747608,0.71083807382579,101,first_order,0
54,0.14814814814814814,8,2.701013147093827,0.9233444879681859,0.6836757553704351,101,second_order,0
185,0.10270270270270271,19,6.107143258536974,0.8934380197315608,0.627220993322199,102,all,1
132,0.15151515151515152,20,5.185106371957386,1.0310339469459961,0.764926179332331,102,first_order,0
54,0.09259259259259259,5,3.863592381570207,0.8419568803307612,0.5644237533474505,102,second_order,0
185,0.10270270270270271,19,5.379663780555674,0.9557033948413532,0.6876007882407759,103,all,1
132,0.14393939393939395,19,5.185106371957386,1.051926169602985,0.7056366027956935,103,first_order,0
53,0.09433962264150944,5,5.164087683548203,0.8915254960718649,0.7258874944079705,103,second_order,1
185,0.08108108108108109,15,5.799280119074019,0.8697174971535409,0.6674675559601679,104,all,1
132,0.09848484848484848,13,5.185106371957386,0.9127715395706895,0.7373310509685012,104,first_order,0
54,0.09259259259259259,5,3.1110512172487033,0.813498294672299,0.7090193291451716,104,second_order,0
186,0.0913978494623656,17,5.293386789610306,0.849759723290246,0.6118960680294079,105,all,0
132,0.07575757575757576,10,5.164087683548203,0.8498761496958137,0.6411612347403961,105,first_order,0
54,0.1111111111111111,6,5.263562138717859,0.8711517711907036,0.6198457122884273,105,second_order,0
185,0.07027027027027027,13,6.691101557193222,0.8334640647173867,0.6277787234527006,106,all,1
132,0.09090909090909091,12,6.691101557193222,0.8758162001567122,0.6259214474287076,106,first_order,0
54,0.16666666666666666,9,6.107143258536974,1.0175812970337306,0.7869306941614187,106,second_order,0
186,0.12365591397849462,23,4.840509145429005,0.8598541228679077,0.6401331153852609,107,all,0
131,0.0916030534351145,12,5.263562138717859,0.8758937971454946,0.6545437460280915,107,first_order,1
54,0.07407407407407407,4,4.840509145429005,0.8983374000617759,0.591470474479581,107,second_order,0
185,0.10810810810810811,20,5.799280119074019,0.9707627582537632,0.7497806121384633,108,all,1
132,0.10606060606060606,14,5.379663780555674,0.9710493568276198,0.7643130174885335,108,first_order,0
54,0.018518518518518517,1,4.182276018096301,0.837439027020007,0.7558036175918926,108,second_order,0
185,0.10270270270270271,19,5.164087683548203,0.8853110202493885,0.659677293414314,109,all,1
132,0.09848484848484848,13,5.263562138717859,0.9223659281333377,0.7210379626955211,109,first_order,0
54,0.18518518518518517,10,7.402504941276007,1.227993214592909,0.702628178506385,109,second_order,0
186,0.0967741935483871,18,7.402504941276007,0.9553047993226024,0.6808943219639163,110,all,0
132,0.07575757575757576,10,3.928708631946251,0.8488491408394443,0.7356591647658123,110,first_order,0
54,0.12962962962962962,7,5.263562138717859,1.118014933076849,0.791048971843785,110,second_order,0
184,0.09782608695652174,18,5.185106371957386,0.8183916093032966,0.5705081701051993,111,all,2
132,0.09848484848484848,13,6.691101557193222,0.8705501212334483,0.5797854512333334,111,first_order,0
54,0.07407407407407407,4,6.107143258536974,0.8876062979189433,0.7426157686388261,111,second_order,0
185,0.0972972972972973,18,5.263562138717859,0.8161844221539913,0.6246219015352161,112,all,1
132,0.07575757575757576,10,4.182276018096301,0.8474010664688435,0.6882481291952676,112,first_order,0
54,0.14814814814814814,8,5.6157714726161645,1.075350800638854,0.7975022251728812,112,second_order,0
186,0.10752688172043011,20,6.107143258536974,0.8432797674044532,0.6023250956776128,113,all,0
132,0.12878787878787878,17,6.691101557193222,0.929923465857552,0.5943559026234444,113,first_order,0
54,0.07407407407407407,4,2.6765087628827327,0.7346923118799689,0.4997342535613386,113,second_order,0
186,0.08602150537634409,16,5.164087683548203,0.922685220434337,0.7380649224672398,114,all,0
132,0.10606060606060606,14,4.456760860548637,0.9287986512232133,0.6253252233609676,114,first_order,0
54,0.09259259259259259,5,4.456760860548637,0.9270156590988357,0.7270338682384517,114,second_order,0
185,0.0918918918918919,17,5.263562138717859,0.8952646356069446,0.7379473014182562,115,all,1
132,0.11363636363636363,15,4.824738588056284,0.9591630515264,0.7488487098621462,115,first_order,0
54,0.1111111111111111,6,5.185106371957386,1.0174491827321148,0.6566250823638001,115,second_order,0
186,0.11827956989247312,22,7.402504941276007,0.934463955308434,0.6380060602227469,116,all,0
132,0.12878787878787878,17,6.691101557193222,0.9008208185706778,0.6156378187445535,116,first_order,0
54,0.14814814814814814,8,3.1110512172487033,0.9585064597431309,0.7236059689772317,116,second_order,0
186,0.11290322580645161,21,6.107143258536974,0.8929104214583555,0.6470140647613203,117,all,0
132,0.11363636363636363,15,5.164087683548203,0.9557365804896162,0.7373310509685012,117,first_order,0
54,0.12962962962962962,7,4.255759867545777,1.006599752160489,0.7686589574433991,117,second_order,0
186,0.11290322580645161,21,7.402504941276007,0.9158597205372642,0.648017378731478,118,all,0
132,0.09848484848484848,13,4.840509145429005,0.8204984231663401,0.617554202952677,118,first_order,0
54,0.07407407407407407,4,2.616648797139487,0.9183213749662565,0.8727293491347912,118,second_order,0
185,0.0972972972972973,18,6.691101557193222,0.9418234030720019,0.6623059646875202,119,all,1
132,0.12121212121212122,16,4.646173456637406,0.932572539056604,0.7131091714680589,119,first_order,0
54,0.07407407407407407,4,3.863592381570207,0.874390810923755,0.7860133485526285,119,second_order,0
185,0.10270270270270271,19,7.402504941276007,0.9140571618531439,0.627220993322199,120,all,1
132,0.12121212121212122,16,4.751979074252413,0.8612110947545336,0.621944627417126,120,first_order,0
54,0.1111111111111111,6,7.402504941276007,1.0944286161162715,0.6919617746066398,120,second_order,0
185,0.10810810810810811,20,4.929663571963915,0.9204328591470587,0.6779058123130243,121,all,1
132,0.07575757575757576,10,5.293386789610306,0.8906951444436808,0.6888353068853232,121,first_order,0
54,0.09259259259259259,5,2.4089395821813335,0.7573661602272769,0.557893864998731,121,second_order,0
186,0.06989247311827956,13,4.929663571963915,0.7856175024118174,0.6380807578550375,122,all,0
131,0.08396946564885496,11,5.799280119074019,0.7994357193729302,0.6246219015352161,122,first_order,1
54,0.12962962962962962,7,4.255759867545777,0.9694614395054179,0.6230808187544057,122,second_order,0
185,0.10270270270270271,19,5.799280119074019,0.9043430671086395,0.6198675256595123,123,all,1
131,0.07633587786259542,10,6.107143258536974,0.9069463078117513,0.6945225796211416,123,first_order,1
54,0.12962962962962962,7,5.263562138717859,0.9019426372755764,0.6159953708258166,123,second_order,0
186,0.06451612903225806,12,7.402504941276007,0.8614437898111412,0.6272289362067158,124,all,0
132,0.12878787878787878,17,5.263562138717859,0.9703215203423625,0.7300036424921319,124,first_order,0
54,0.18518518518518517,10,4.318129007165164,1.0759457822320448,0.7791466578059534,124,second_order,0
185,0.06486486486486487,12,6.691101557193222,0.8516525655035986,0.6646406547296743,125,all,1
131,0.0916030534351145,12,4.255759867545777,0.8966672270110934,0.7345474702873649,125,first_order,1
54,0.07407407407407407,4,4.526698006705169,0.9915357683380767,0.8674192028629428,125,second_order,0
186,0.10752688172043011,20,5.293386789610306,0.9205439274674383,0.630642059731716,126,all,0
132,0.09848484848484848,13,6.107143258536974,0.9494893212298634,0.7565458938377626,126,first_order,0
54,0.037037037037037035,2,4.182276018096301,0.7986235882170523,0.6140181725703433,126,second_order,0
186,0.08064516129032258,15,6.691101557193222,0.8609510255145335,0.6384516254456425,127,all,0
132,0.11363636363636363,15,5.379663780555674,0.875291086976319,0.6214749689816653,127,first_order,0
53,0.05660377358490566,3,6.107143258536974,0.9420371842685346,0.6930003783211475,127,second_order,1
186,0.11290322580645161,21,6.107143258536974,0.8721287366593629,0.6275078012719666,128,all,0
132,0.13636363636363635,18,5.799280119074019,1.0084026537049708,0.7208265341067029,128,first_order,0
54,0.05555555555555555,3,5.293386789610306,0.7740033714827473,0.5275374980577663,128,second_order,0
186,0.08602150537634409,16,5.379663780555674,0.8688325287393369,0.6479056803491259,129,all,0
131,0.11450381679389313,15,5.185106371957386,0.8817340627466896,0.5806019862920806,129,first_order,1
54,0.05555555555555555,3,3.928708631946251,0.8120737832843142,0.6546705979457292,129,second_order,0
186,0.11290322580645161,21,5.263562138717859,0.8587233157149863,0.6232506300200111,130,all,0
131,0.0916030534351145,12,5.293386789610306,0.9691750294863818,0.7907567179373657,130,first_order,1
53,0.09433962264150944,5,3.863592381570207,0.8909736664438954,0.6241211007861365,130,second_order,1
186,0.12903225806451613,24,6.691101557193222,0.9431064775509282,0.623501030394551,131,all,0
131,0.11450381679389313,15,5.185106371957386,0.9350611150152345,0.627220993322199,131,first_order,1
54,0.07407407407407407,4,3.1110512172487033,0.8050216048785016,0.6870772904885449,131,second_order,0
185,0.08108108108108109,15,3.863592381570207,0.7997736901202438,0.6182894606018712,132,all,1
130,0.12307692307692308,16,5.164087683548203,0.9381178480217823,0.7345754996501217,132,first_order,2
54,0.12962962962962962,7,5.6157714726161645,0.9826920970664327,0.6854530953170859,132,second_order,0
186,0.0967741935483871,18,4.929663571963915,0.8554016623940432,0.6146446011957609,133,all,0
131,0.08396946564885496,11,6.107143258536974,0.8238821983903692,0.598109566984205,133,first_order,1
54,0.09259259259259259,5,5.263562138717859,0.8667538097245486,0.6658061139090529,133,second_order,0
186,0.11290322580645161,21,6.691101557193222,0.966508203446052,0.6630691905827089,134,all,0
132,0.12878787878787878,17,4.840509145429005,0.9070162854578638,0.6422722313433245,134,first_order,0
54,0.07407407407407407,4,4.840509145429005,0.903731577821436,0.6378181877206712,134,second_order,0
186,0.0913978494623656,17,5.263562138717859,0.9191708047098044,0.6882481291952676,135,all,0
132,0.10606060606060606,14,5.164087683548203,0.929442228503412,0.7420661247731373,135,first_order,0
54,0.09259259259259259,5,3.6769103605760836,0.9596719028123645,0.8893282615198004,135,second_order,0
185,0.10810810810810811,20,5.263562138717859,0.9021131094901531,0.737788801052602,136,all,1
131,0.11450381679389313,15,7.402504941276007,0.9318105778991336,0.6834958800693878,136,first_order,1
54,0.12962962962962962,7,5.6157714726161645,1.0764198504171507,0.8776715256098115,136,second_order,0
186,0.0913978494623656,17,4.318129007165164,0.8274477653963419,0.6284674247052339,137,all,0
132,0.14393939393939395,19,5.379663780555674,0.9329720990368395,0.6187784384849166,137,first_order,0
54,0.1111111111111111,6,3.1110512172487033,0.7890418028931505,0.5214865685306846,137,second_order,0
185,0.0918918918918919,17,5.799280119074019,0.8948836945783197,0.659677293414314,138,all,1
132,0.12878787878787878,17,6.107143258536974,0.9469138695836903,0.6687915528636692,138,first_order,0
54,0.12962962962962962,7,5.185106371957386,1.1450043856237275,0.9123728172081493,138,second_order,0
186,0.11290322580645161,21,4.840509145429005,0.9152017605170124,0.7320920698074647,139,all,0
132,0.12121212121212122,16,6.691101557193222,0.9979606623867662,0.6974267140746444,139,first_order,0
53,0.07547169811320754,4,5.6157714726161645,0.8875312970192838,0.6176893513103209,139,second_order,1
186,0.10215053763440861,19,7.402504941276007,0.9028107752391881,0.6465166470802322,140,all,0
132,0.09848484848484848,13,4.824738588056284,0.89057142489917,0.6866411257685305,140,first_order,0
54,0.07407407407407407,4,2.701013147093827,0.7900810865273493,0.6809950677906548,140,second_order,0
185,0.12432432432432433,23,6.107143258536974,0.9463156555019236,0.6426561196993434,141,all,1
131,0.09923664122137404,13,5.263562138717859,0.9237877360099381,0.6941747337012587,141,first_order,1
54,0.07407407407407407,4,5.185106371957386,0.8677142933087252,0.5836392442429462,141,second_order,0
185,0.13513513513513514,25,6.107143258536974,0.9789724412708667,0.6834958800693878,142,all,1
132,0.09090909090909091,12,5.293386789610306,0.8081057703601243,0.5528882827804565,142,first_order,0
54,0.12962962962962962,7,4.751979074252413,1.0078405225803546,0.7862759120794112,142,second_order,0
186,0.13978494623655913,26,4.929663571963915,0.982358388202381,0.6981081548146288,143,all,0
132,0.13636363636363635,18,5.799280119074019,1.0606702894871058,0.7819089840902769,143,first_order,0
54,0.12962962962962962,7,4.255759867545777,0.8773601849244729,0.5038482845212472,143,second_order,0
185,0.11351351351351352,21,6.691101557193222,0.916211236981545,0.6945225796211416,144,all,1
132,0.08333333333333333,11,5.293386789610306,0.8657413829269338,0.732875584084676,144,first_order,0
53,0.09433962264150944,5,3.1110512172487033,0.9735148248893829,0.8684123021117394,144,second_order,1
184,0.10326086956521739,19,6.107143258536974,0.9205457923569967,0.6692142729124667,145,all,2
132,0.07575757575757576,10,5.185106371957386,0.8082984515894626,0.566842602049574,145,first_order,0
53,0.11320754716981132,6,3.6769103605760836,0.9111203436601152,0.737788801052602,145,second_order,1
185,0.11891891891891893,22,5.185106371957386,0.8546326867814534,0.5722238686166866,146,all,1
132,0.11363636363636363,15,4.456760860548637,0.8649488036902996,0.6447831748618575,146,first_order,0
54,0.1111111111111111,6,4.318129007165164,0.964806123914229,0.8120638521236128,146,second_order,0
185,0.08108108108108109,15,6.107143258536974,0.8735403495633352,0.6641446718579378,147,all,1
132,0.07575757575757576,10,4.824738588056284,0.870500475737807,0.6595922003788829,147,first_order,0
54,0.07407407407407407,4,2.625491388708993,0.8421463601464105,0.7409032094746195,147,second_order,0
185,0.10270270270270271,19,5.799280119074019,0.8894048770364968,0.6426561196993434,148,all,1
132,0.11363636363636363,15,7.402504941276007,1.0029303834613537,0.7365475366912898,148,first_order,0
54,0.1111111111111111,6,4.255759867545777,0.9253394917497487,0.6568998024180046,148,second_order,0
186,0.10215053763440861,19,7.402504941276007,0.9979131945679665,0.699315581837991,149,all,0
132,0.12121212121212122,16,5.293386789610306,0.9286224998376557,0.6248005762880424,149,first_order,0
54,0.14814814814814814,8,2.8067513042925123,0.9725166420050962,0.7472062655425125,149,second_order,0
185,0.0972972972972973,18,7.402504941276007,0.9621258719087765,0.7512461701346108,150,all,1
132,0.07575757575757576,10,4.929663571963915,0.8267119896871475,0.6289889511406832,150,first_order,0
54,0.05555555555555555,3,2.2425568258911834,0.7587032489844228,0.6658061139090529,150,second_order,0
185,0.07567567567567568,14,5.379663780555674,0.8819160501276943,0.659677293414314,151,all,1
132,0.11363636363636363,15,6.691101557193222,0.9099942178054821,0.5794677646741235,151,first_order,0
54,0.1111111111111111,6,5.6157714726161645,0.9548654360497384,0.7547982288110562,151,second_order,0
186,0.0913978494623656,17,6.107143258536974,0.8615032293703926,0.5935996838829178,152,all,0
132,0.10606060606060606,14,6.691101557193222,0.8929597146311445,0.5519444140011465,152,first_order,0
54,0.09259259259259259,5,6.107143258536974,0.8983990228353144,0.5051189535475716,152,second_order,0
